seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr3	150126565	150126722	158	*	X1857	9819	150126788	150177615	50828	+	65	upstream	65	TSC22D2
chr3	150126984	150127111	128	*	X1858	9819	150126788	150177615	50828	+	0	inside	195	TSC22D2
chr3	150264144	150264311	168	*	X1859	83939	150264574	150303803	39230	+	262	upstream	262	EIF2A
chr3	150320865	150321501	637	*	X1860	27230	150259780	150320961	61182	-	0	overlapStart	0	SERP1
chr3	150320865	150321501	637	*	X1860	51714	150321066	150348234	27169	+	0	overlapStart	0	SELENOT
chr3	150481360	150481364	5	*	X1861	6478	150458910	150481263	22354	-	96	upstream	96	SIAH2
chr3	151987178	151987193	16	*	X1864	401093	151980405	151987415	7011	-	0	inside	221	MBNL1-AS1
chr3	152879819	152879864	46	*	X1865	5912	152880029	152886263	6235	+	164	upstream	164	RAP2B
chr3	155572096	155572353	258	*	X1867	9197	155544301	155572248	27948	-	0	overlapStart	0	SLC33A1
chr3	155572475	155572581	107	*	X1868	9197	155544301	155572248	27948	-	226	upstream	226	SLC33A1
chr3	156392298	156392329	32	*	X1869	25976	156392205	156424557	32353	+	0	inside	92	TIPARP
chr3	156806631	156806745	115	*	X1870	100498859	156807670	156818924	11255	+	924	upstream	924	LINC00881
chr3	156806757	156806767	11	*	X1871	100498859	156807670	156818924	11255	+	902	upstream	902	LINC00881
chr3	156877727	156878252	526	*	X1874	57018	156864297	156878482	14186	-	0	inside	229	CCNL1
chr3	157827752	157828294	543	*	X1879	51319	157827841	158262624	434784	+	0	overlapStart	0	RSRC1
chr3	158289042	158289063	22	*	X1880	4291	158288953	158324249	35297	+	0	inside	88	MLF1
chr3	158362163	158362224	62	*	X1881	85476	158362317	158410360	48044	+	92	upstream	92	GFM1
chr3	158362239	158362493	255	*	X1882	85476	158362317	158410360	48044	+	0	overlapStart	0	GFM1
chr3	160117459	160117522	64	*	X1883	10051	160117430	160152741	35312	+	0	inside	28	SMC4
chr3	160117633	160117692	60	*	X1884	10051	160117430	160152741	35312	+	0	inside	202	SMC4
chr3	160167180	160168046	867	*	X1887	286827	160153291	160167626	14336	-	0	overlapStart	0	TRIM59
chr3	160167180	160168046	867	*	X1887	57560	159945241	160167626	222386	-	0	overlapStart	0	IFT80
chr3	160168062	160168097	36	*	X1888	286827	160153291	160167626	14336	-	435	upstream	435	TRIM59
chr3	160168062	160168097	36	*	X1888	57560	159945241	160167626	222386	-	435	upstream	435	IFT80
chr3	169482979	169482988	10	*	X1893	7012	169482398	169482848	451	-	130	upstream	130	TERC
chr3	169489916	169489970	55	*	X1894	55892	169490853	169507504	16652	+	882	upstream	882	MYNN
chr3	169489985	169490100	116	*	X1895	55892	169490853	169507504	16652	+	752	upstream	752	MYNN
chr3	169684426	169684461	36	*	X1896	100128164	169661772	169684522	22751	-	0	inside	60	LOC100128164
chr3	169684426	169684461	36	*	X1896	7095	169684580	169716161	31582	+	118	upstream	118	SEC62
chr3	169684510	169684698	189	*	X1897	100128164	169661772	169684522	22751	-	0	overlapStart	0	LOC100128164
chr3	169684510	169684698	189	*	X1897	7095	169684580	169716161	31582	+	0	overlapStart	0	SEC62
chr3	169899310	169899332	23	*	X1898	80012	169805368	169899537	94170	-	0	inside	204	PHC3
chr3	169899359	169899437	79	*	X1899	80012	169805368	169899537	94170	-	0	inside	99	PHC3
chr3	169940059	169940197	139	*	X1900	5584	169940220	170023770	83551	+	22	upstream	22	PRKCI
chr3	170075370	170075542	173	*	X1901	6498	170075473	170114637	39165	+	0	overlapStart	0	SKIL
chr3	170587862	170588196	335	*	X1902	200916	170582665	170588045	5381	-	0	overlapStart	0	RPL22L1
chr3	170626321	170626383	63	*	X1903	56648	170606204	170626426	20223	-	0	inside	42	EIF5A2
chr3	171757327	171757364	38	*	X1906	64778	171757418	172118492	361075	+	53	upstream	53	FNDC3B
chr3	176915167	176915371	205	*	X1909	79718	176738542	176915048	176507	-	118	upstream	118	TBL1XR1
chr3	179041032	179041228	197	*	X1914	51193	179040819	179053320	12502	+	0	inside	212	ZNF639
chr3	179371084	179371459	376	*	X1916	8975	179370933	179507189	136257	+	0	inside	150	USP13
chr3	179754484	179754708	225	*	X1917	51555	179512747	179754841	242095	-	0	inside	132	PEX5L
chr3	180319550	180319574	25	*	X1918	151613	180319918	180335616	15699	+	343	upstream	343	TTC14
chr3	180319834	180320012	179	*	X1919	151613	180319918	180335616	15699	+	0	overlapStart	0	TTC14
chr3	180320043	180320098	56	*	X1920	151613	180319918	180335616	15699	+	0	inside	124	TTC14
chr3	180707341	180707633	293	*	X1921	131118	180701498	180707562	6065	-	0	overlapStart	0	DNAJC19
chr3	183165461	183165552	92	*	X1922	100505687	183165396	183173800	8405	+	0	inside	64	LINC00888
chr3	183353487	183353507	21	*	X1923	54800	183353411	183402304	48894	+	0	inside	75	KLHL24
chr3	183353521	183353535	15	*	X1924	54800	183353411	183402304	48894	+	0	inside	109	KLHL24
chr3	183602521	183602759	239	*	X1925	55486	183547173	183602693	55521	-	0	overlapStart	0	PARL
chr3	183602816	183602820	5	*	X1926	55486	183547173	183602693	55521	-	122	upstream	122	PARL
chr3	183735640	183735668	29	*	X1927	10057	183637724	183735727	98004	-	0	inside	58	ABCC5
chr3	183735705	183735824	120	*	X1928	10057	183637724	183735727	98004	-	0	overlapStart	0	ABCC5
chr3	183735850	183735866	17	*	X1929	10057	183637724	183735727	98004	-	122	upstream	122	ABCC5
chr3	183851887	183851936	50	*	X1930	8893	183852810	183863099	10290	+	873	upstream	873	EIF2B5
chr3	183851953	183851977	25	*	X1931	8893	183852810	183863099	10290	+	832	upstream	832	EIF2B5
chr3	183853020	183853284	265	*	X1932	8893	183852810	183863099	10290	+	0	inside	209	EIF2B5
chr3	183966517	183966911	395	*	X1933	9718	183967445	184010819	43375	+	533	upstream	533	ECE2
chr3	184032158	184032183	26	*	X1934	1981	184032283	184053146	20864	+	99	upstream	99	EIF4G1
chr3	184032202	184032287	86	*	X1935	1981	184032283	184053146	20864	+	0	overlapStart	0	EIF4G1
chr3	184053813	184053921	109	*	X1936	131408	184053717	184064063	10347	+	0	inside	95	FAM131A
chr3	184429550	184429772	223	*	X1937	64110	184428155	184429836	1682	-	0	inside	63	MAGEF1
chr3	184430026	184430054	29	*	X1938	64110	184428155	184429836	1682	-	189	upstream	189	MAGEF1
chr3	184529893	184529908	16	*	X1939	23355	184529931	184770402	240472	+	22	upstream	22	VPS8
chr3	184529921	184529995	75	*	X1940	23355	184529931	184770402	240472	+	0	overlapStart	0	VPS8
chr3	184530038	184530151	114	*	X1941	23355	184529931	184770402	240472	+	0	inside	106	VPS8
chr3	185216508	185216753	246	*	X1942	90407	185207389	185216845	9457	-	0	inside	91	TMEM41A
chr3	185216942	185217008	67	*	X1943	90407	185207389	185216845	9457	-	96	upstream	96	TMEM41A
chr3	185217091	185217145	55	*	X1944	90407	185207389	185216845	9457	-	245	upstream	245	TMEM41A
chr3	185655550	185655941	392	*	X1946	6434	185632358	185655924	23567	-	0	overlapStart	0	TRA2B
chr3	185656213	185656227	15	*	X1947	6434	185632358	185655924	23567	-	288	upstream	288	TRA2B
chr3	186500898	186500963	66	*	X1950	1974	186501361	186507685	6325	+	397	upstream	397	EIF4A2
chr3	186500898	186500963	66	*	X1950	619567	186502585	186502654	70	+	1621	upstream	1621	SNORD2
chr3	186501074	186501550	477	*	X1951	1974	186501361	186507685	6325	+	0	overlapStart	0	EIF4A2
chr3	186501074	186501550	477	*	X1951	619567	186502585	186502654	70	+	1034	upstream	1034	SNORD2
chr3	186501778	186502200	423	*	X1952	619567	186502585	186502654	70	+	384	upstream	384	SNORD2
chr3	187463228	187463354	127	*	X1955	604	187439165	187463513	24349	-	0	inside	158	BCL6
chr3	192636159	192636230	72	*	X1958	151963	192514605	192635950	121346	-	208	upstream	208	MB21D2
chr3	192958545	192958573	29	*	X1959	57110	192958917	192988644	29728	+	343	upstream	343	PLAAT1
chr3	192958545	192958573	29	*	X1959	84789	192959568	192961761	2194	+	994	upstream	994	MGC2889
chr3	193311154	193311195	42	*	X1960	4976	193310933	193415600	104668	+	0	inside	220	OPA1
chr3	193852811	193852979	169	*	X1961	3280	193853931	193856401	2471	+	951	upstream	951	HES1
chr3	193853057	193853058	2	*	X1962	3280	193853931	193856401	2471	+	872	upstream	872	HES1
chr3	194304732	194304738	7	*	X1965	100507297	194304997	194311561	6565	+	258	upstream	258	TMEM44-AS1
chr3	194304753	194304820	68	*	X1966	100507297	194304997	194311561	6565	+	176	upstream	176	TMEM44-AS1
chr3	194392890	194392921	32	*	X1967	55341	194361517	194393206	31690	-	0	inside	284	LSG1
chr3	194393010	194393446	437	*	X1968	55341	194361517	194393206	31690	-	0	overlapStart	0	LSG1
chr3	194992488	194992488	1	*	X1971	152002	194789013	194991895	202883	-	592	upstream	592	XXYLT1
chr3	194992671	194992672	2	*	X1972	152002	194789013	194991895	202883	-	775	upstream	775	XXYLT1
chr3	195269905	195269928	24	*	X1974	5504	195241221	195270224	29004	-	0	inside	295	PPP1R2
chr3	195269959	195270082	124	*	X1975	5504	195241221	195270224	29004	-	0	inside	141	PPP1R2
chr3	195808796	195808979	184	*	X1980	7037	195776155	195809032	32878	-	0	inside	52	TFRC
chr3	196014494	196014932	439	*	X1981	5130	195965253	196014584	49332	-	0	overlapStart	0	PCYT1A
chr3	196015040	196015066	27	*	X1982	5130	195965253	196014584	49332	-	455	upstream	455	PCYT1A
chr3	196045228	196045269	42	*	X1983	255758	196018090	196045165	27076	-	62	upstream	62	DYNLT2B
chr3	196045359	196045377	19	*	X1984	255758	196018090	196045165	27076	-	193	upstream	193	DYNLT2B
chr3	196159093	196159314	222	*	X1985	26043	196080369	196159345	78977	-	0	inside	30	UBXN7
chr3	196159468	196159506	39	*	X1986	26043	196080369	196159345	78977	-	122	upstream	122	UBXN7
chr3	196230459	196230625	167	*	X1989	165918	196195657	196230639	34983	-	0	inside	13	RNF168
chr3	196295392	196295491	100	*	X1990	200933	196295725	196315930	20206	+	233	upstream	233	FBXO45
chr3	196295392	196295491	100	*	X1990	348793	196281059	196295413	14355	-	0	overlapStart	0	WDR53
chr3	196466489	196466513	25	*	X1991	5062	196466728	196559518	92791	+	214	upstream	214	PAK2
chr3	196466525	196466572	48	*	X1992	5062	196466728	196559518	92791	+	155	upstream	155	PAK2
chr3	196669185	196669584	400	*	X1995	152217	196669494	196670884	1391	+	0	overlapStart	0	NCBP2AS2
chr3	196669185	196669584	400	*	X1995	22916	196662273	196669464	7192	-	0	overlapStart	0	NCBP2
chr3	197024500	197024518	19	*	X1996	100507086	197025118	197030621	5504	+	599	upstream	599	DLG1-AS1
chr3	197518118	197518378	261	*	X1998	84859	197518145	197611043	92899	+	0	overlapStart	0	LRCH3
chr3	197676864	197676874	11	*	X1999	6165	197677052	197682721	5670	+	177	upstream	177	RPL35A
chr3	197677049	197677154	106	*	X2000	6165	197677052	197682721	5670	+	0	overlapStart	0	RPL35A
chr3	197686929	197686985	57	*	X2001	84223	197615946	197686886	70941	-	42	upstream	42	IQCG
chr3	197686929	197686985	57	*	X2001	89782	197687071	197770591	83521	+	85	upstream	85	LMLN
chr3	197687122	197687212	91	*	X2002	84223	197615946	197686886	70941	-	235	upstream	235	IQCG
chr3	197687122	197687212	91	*	X2002	89782	197687071	197770591	83521	+	0	inside	50	LMLN
chr4	331102	331242	141	*	X2003	7700	331596	377760	46165	+	353	upstream	353	ZNF141
chr4	492904	493099	196	*	X2004	170960	433773	492960	59188	-	0	overlapStart	0	ZNF721
chr4	492904	493099	196	*	X2004	54872	492989	533320	40332	+	0	overlapStart	0	PIGG
chr4	667960	668028	69	*	X2005	521	666225	668127	1903	-	0	inside	98	ATP5ME
chr4	1714337	1714468	132	*	X2007	7884	1694527	1714071	19545	-	265	upstream	265	SLBP
chr4	2010605	2010695	91	*	X2009	7469	1984441	2010962	26522	-	0	inside	266	NELFA
chr4	2965010	2965025	16	*	X2013	2868	2965343	3042474	77132	+	317	upstream	317	GRK4
chr4	2965010	2965025	16	*	X2013	8602	2939664	2965118	25455	-	0	inside	92	NOP14
chr4	3534001	3534174	174	*	X2014	4043	3505324	3534224	28901	-	0	inside	49	LRPAP1
chr4	4249803	4250323	521	*	X2015	85013	4237269	4249959	12691	-	0	overlapStart	0	TMEM128
chr4	4291917	4291929	13	*	X2016	166793	4291924	4323513	31590	+	0	overlapStart	0	ZBTB49
chr4	4291917	4291929	13	*	X2016	55646	4269429	4291896	22468	-	20	upstream	20	LYAR
chr4	4292022	4292045	24	*	X2017	166793	4291924	4323513	31590	+	0	inside	97	ZBTB49
chr4	4292022	4292045	24	*	X2017	55646	4269429	4291896	22468	-	125	upstream	125	LYAR
chr4	4292063	4292093	31	*	X2018	166793	4291924	4323513	31590	+	0	inside	138	ZBTB49
chr4	4292063	4292093	31	*	X2018	55646	4269429	4291896	22468	-	166	upstream	166	LYAR
chr4	4543600	4544006	407	*	X2019	100507266	4543858	4712664	168807	+	0	overlapStart	0	STX18-AS1
chr4	4543600	4544006	407	*	X2019	53407	4420696	4543775	123080	-	0	overlapStart	0	STX18
chr4	6642108	6642531	424	*	X2021	93621	6641818	6644470	2653	+	0	inside	289	MRFAP1
chr4	6711526	6711672	147	*	X2022	114932	6709429	6711606	2178	-	0	overlapStart	0	MRFAP1L1
chr4	6717797	6717961	165	*	X2023	55330	6717842	6719387	1546	+	0	overlapStart	0	BLOC1S4
chr4	10118660	10118752	93	*	X2028	9948	10075963	10118573	42611	-	86	upstream	86	WDR1
chr4	13485875	13485928	54	*	X2030	9364	13369347	13485989	116643	-	0	inside	60	RAB28
chr4	13629242	13629588	347	*	X2031	100847023	13629489	13629581	93	+	0	includeFeature	0	MIR5091
chr4	13629242	13629588	347	*	X2031	259282	13570366	13629328	58963	-	0	overlapStart	0	BOD1L1
chr4	15656777	15656960	184	*	X2032	26234	15606007	15657035	51029	-	0	inside	74	FBXL5
chr4	15657105	15657201	97	*	X2033	26234	15606007	15657035	51029	-	69	upstream	69	FBXL5
chr4	15683061	15683081	21	*	X2034	285550	15683352	15692070	8719	+	270	upstream	270	FAM200B
chr4	15683099	15683191	93	*	X2035	285550	15683352	15692070	8719	+	160	upstream	160	FAM200B
chr4	15683465	15683560	96	*	X2036	285550	15683352	15692070	8719	+	0	inside	112	FAM200B
chr4	16085790	16085811	22	*	X2037	8842	15969849	16085623	115775	-	166	upstream	166	PROM1
chr4	16900526	16900530	5	*	X2038	9079	16503165	16900424	397260	-	101	upstream	101	LDB2
chr4	17579080	17579113	34	*	X2039	51056	17578927	17609590	30664	+	0	inside	152	LAP3
chr4	17616106	17616406	301	*	X2040	80306	17616273	17629793	13521	+	0	overlapStart	0	MED28
chr4	17812344	17812374	31	*	X2041	54876	17802278	17812381	10104	-	0	inside	6	DCAF16
chr4	17812344	17812374	31	*	X2041	64151	17812436	17846487	34052	+	61	upstream	61	NCAPG
chr4	24474323	24474664	342	*	X2045	10891	23793644	24474394	680751	-	0	overlapStart	0	PPARGC1A
chr4	24586029	24586323	295	*	X2046	1665	24529088	24586184	57097	-	0	overlapStart	0	DHX15
chr4	25161967	25162098	132	*	X2047	285540	25162294	25200127	37834	+	195	upstream	195	SEPSECS-AS1
chr4	25161967	25162098	132	*	X2047	51091	25121627	25162204	40578	-	0	inside	105	SEPSECS
chr4	25161967	25162098	132	*	X2047	55300	25162294	25280831	118538	+	195	upstream	195	PI4K2B
chr4	25314383	25314535	153	*	X2048	29063	25314396	25372005	57610	+	0	overlapStart	0	ZCCHC4
chr4	26585357	26585516	160	*	X2050	55296	26585546	26756918	171373	+	29	upstream	29	TBC1D19
chr4	26585718	26585890	173	*	X2051	55296	26585546	26756918	171373	+	0	inside	171	TBC1D19
chr4	37828286	37828311	26	*	X2052	55276	37828282	37864559	36278	+	0	inside	3	PGM2
chr4	39367952	39368037	86	*	X2053	5981	39289069	39368001	78933	-	0	overlapStart	0	RFC1
chr4	39529012	39529022	11	*	X2054	100885776	39529459	39596327	66869	+	436	upstream	436	UGDH-AS1
chr4	39529012	39529022	11	*	X2054	7358	39500375	39529218	28844	-	0	inside	195	UGDH
chr4	39640442	39640475	34	*	X2055	201895	39552546	39640481	87936	-	0	inside	5	SMIM14
chr4	39640494	39640533	40	*	X2056	201895	39552546	39640481	87936	-	12	upstream	12	SMIM14
chr4	39640649	39640769	121	*	X2057	201895	39552546	39640481	87936	-	167	upstream	167	SMIM14
chr4	39699541	39699558	18	*	X2058	3093	39699664	39784410	84747	+	105	upstream	105	UBE2K
chr4	39699687	39699913	227	*	X2059	3093	39699664	39784410	84747	+	0	inside	22	UBE2K
chr4	40057577	40057654	78	*	X2060	55728	40058524	40159872	101349	+	869	upstream	869	N4BP2
chr4	40057796	40057988	193	*	X2061	55728	40058524	40159872	101349	+	535	upstream	535	N4BP2
chr4	44680647	44680699	53	*	X2062	60558	44680433	44702697	22265	+	0	inside	213	GUF1
chr4	47916485	47916507	23	*	X2063	152518	47849258	47916680	67423	-	0	inside	172	NFXL1
chr4	47916530	47916638	109	*	X2064	152518	47849258	47916680	67423	-	0	inside	41	NFXL1
chr4	48833109	48833434	326	*	X2066	54940	48833060	48863834	30775	+	0	inside	48	OCIAD1
chr4	53526085	53526156	72	*	X2069	64854	53457127	53525502	68376	-	582	upstream	582	USP46
chr4	54243851	54244027	177	*	X2070	5156	54243820	55164412	920593	+	0	inside	30	PDGFRA
chr4	54243851	54244027	177	*	X2070	81608	54243820	54326103	82284	+	0	inside	30	FIP1L1
chr4	54930552	54930805	254	*	X2071	26511	54875958	54930815	54858	-	0	inside	9	CHIC2
chr4	56412988	56413031	44	*	X2073	9575	56294068	56413076	119009	-	0	inside	44	CLOCK
chr4	56413045	56413072	28	*	X2074	9575	56294068	56413076	119009	-	0	inside	3	CLOCK
chr4	56815084	56815107	24	*	X2075	9662	56814974	56899529	84556	+	0	inside	109	CEP135
chr4	56815195	56815282	88	*	X2076	9662	56814974	56899529	84556	+	0	inside	220	CEP135
chr4	57253654	57253664	11	*	X2080	132949	57204457	57253638	49182	-	15	upstream	15	AASDH
chr4	57303214	57303278	65	*	X2081	5471	57259529	57301802	42274	-	1411	upstream	1411	PPAT
chr4	57303342	57303440	99	*	X2082	5471	57259529	57301802	42274	-	1539	upstream	1539	PPAT
chr4	68411006	68411298	293	*	X2083	1060	68337989	68411256	73268	-	0	overlapStart	0	CENPC
chr4	71553836	71554287	452	*	X2086	57050	71554196	71556268	2073	+	0	overlapStart	0	UTP3
chr4	71859162	71859174	13	*	X2088	1633	71859265	71896629	37365	+	90	upstream	90	DCK
chr4	71859425	71859556	132	*	X2089	1633	71859265	71896629	37365	+	0	inside	159	DCK
chr4	73934955	73935513	559	*	X2091	285521	73920416	73935472	15057	-	0	overlapStart	0	COX18
chr4	73935525	73935554	30	*	X2092	285521	73920416	73935472	15057	-	52	upstream	52	COX18
chr4	74124811	74125046	236	*	X2093	26057	73940502	74124502	184001	-	308	upstream	308	ANKRD17
chr4	76439447	76439466	20	*	X2095	152815	76439654	76472540	32887	+	187	upstream	187	THAP6
chr4	76439447	76439466	20	*	X2095	25898	76404247	76439640	35394	-	0	inside	173	RCHY1
chr4	76439482	76439509	28	*	X2096	152815	76439654	76472540	32887	+	144	upstream	144	THAP6
chr4	76439482	76439509	28	*	X2096	25898	76404247	76439640	35394	-	0	inside	130	RCHY1
chr4	76439630	76439862	233	*	X2097	152815	76439654	76472540	32887	+	0	overlapStart	0	THAP6
chr4	76439630	76439862	233	*	X2097	25898	76404247	76439640	35394	-	0	overlapStart	0	RCHY1
chr4	76598319	76598807	489	*	X2100	9908	76567953	76598667	30715	-	0	overlapStart	0	G3BP2
chr4	76911899	76912131	233	*	X2101	55153	76871068	76912113	41046	-	0	overlapStart	0	SDAD1
chr4	77069400	77069813	414	*	X2102	53371	77035817	77069655	33839	-	0	overlapStart	0	NUP54
chr4	77134706	77134747	42	*	X2103	100129583	77135193	77204936	69744	+	445	upstream	445	FAM47E
chr4	77172696	77172707	12	*	X2104	100631383	77172853	77232283	59431	+	145	upstream	145	FAM47E-STBD1
chr4	77997078	77997092	15	*	X2109	10983	77969177	77997125	27949	-	0	inside	32	CCNI
chr4	77997107	77997590	484	*	X2110	10983	77969177	77997125	27949	-	0	overlapStart	0	CCNI
chr4	78077894	78078414	521	*	X2111	901	78078357	78091213	12857	+	0	overlapStart	0	CCNG2
chr4	78740395	78740592	198	*	X2112	246175	78634541	78740544	106004	-	0	overlapStart	0	CNOT6L
chr4	78783641	78784117	477	*	X2113	65008	78783805	78873944	90140	+	0	overlapStart	0	MRPL1
chr4	79696971	79697112	142	*	X2114	55589	79697532	79833341	135810	+	419	upstream	419	BMP2K
chr4	83294985	83295040	56	*	X2117	3184	83274467	83295149	20683	-	0	inside	108	HNRNPD
chr4	83295055	83295265	211	*	X2118	3184	83274467	83295149	20683	-	0	overlapStart	0	HNRNPD
chr4	83295314	83295353	40	*	X2119	3184	83274467	83295149	20683	-	164	upstream	164	HNRNPD
chr4	83295482	83295612	131	*	X2120	3184	83274467	83295149	20683	-	332	upstream	332	HNRNPD
chr4	83295734	83295762	29	*	X2121	3184	83274467	83295149	20683	-	584	upstream	584	HNRNPD
chr4	83350030	83350079	50	*	X2122	58478	83351726	83382244	30519	+	1646	upstream	1646	ENOPH1
chr4	83350165	83350323	159	*	X2123	58478	83351726	83382244	30519	+	1402	upstream	1402	ENOPH1
chr4	83350431	83350538	108	*	X2124	58478	83351726	83382244	30519	+	1187	upstream	1187	ENOPH1
chr4	83933984	83934068	85	*	X2128	132660	83845756	83934040	88285	-	0	overlapStart	0	LIN54
chr4	83934104	83934121	18	*	X2129	132660	83845756	83934040	88285	-	63	upstream	63	LIN54
chr4	83955846	83956428	583	*	X2130	51138	83956239	83996971	40733	+	0	overlapStart	0	COPS4
chr4	84205999	84206017	19	*	X2131	27235	84182689	84206067	23379	-	0	inside	49	COQ2
